Order ID,Order Date,Customer Name,City,State,Area,Product Category,Sub-Category,Product Name,Quantity,Price Each,Discount,Revenue,Profit Margin,Profit,Total Revenue
ORD-126384,13-01-2024,Amanda Martinez,Snydertown,AK,South,Technology,Laptops,Laptop,10,1485.53,0,14855.3,0.16,2376.85,66424333.18
ORD-126385,09-07-2023,Courtney Cruz,East Huntermouth,RI,East,Technology,Phones,Smartphone,8,778.48,0.1,5605.06,0.26,1457.32,66429938.24
ORD-126386,25-09-2024,Tyler Stewart,Moorechester,DC,South,Technology,Laptops,Laptop,4,2019.88,0,8079.52,0.27,2181.47,66438017.76
ORD-126387,14-07-2024,Annette Patel,East Kathleenport,MA,South,Technology,Laptops,Laptop,4,1083.25,0,4333,0.28,1213.24,66442350.76
ORD-126388,11-12-2024,Marcus Coleman,Cassandrachester,UT,East,Furniture,Chairs,Office Chair,3,177.11,,531.33,0.11,58.45,66442882.09
ORD-126389,16-11-2024,Andrea Reid,Lake Catherinebury,NE,South,Furniture,Chairs,Office Chair,4,122.04,0,488.16,0.22,107.4,66443370.25
ORD-126390,19-02-2023,Lisa Lin,South Austin,TX,Central,Furniture,Tables,Dining Table,5,675.05,0.15,2868.96,0.15,430.34,66446239.21
ORD-126391,06-09-2024,Tara Jenkins,Jonathanhaven,,West,Furniture,Chairs,Office Chair,10,158.36,0,1583.6,0.24,380.06,66447822.81
ORD-126392,30-04-2023,Joseph Warner,West Danielleton,SD,West,Technology,Accessories,Wireless Mouse,3,50.92,0.1,137.48,0.25,34.37,66447960.29
ORD-126393,07-03-2023,Scott Pitts,Dayberg,SD,South,Office Supplies,Binders,Ring Binder,3,17.23,0,51.69,0.17,8.79,66448011.98
ORD-126394,03-02-2024,Michael Sanchez,South Albert,VT,East,Technology,Phones,Smartphone,9,994.27,0,8948.43,0.22,1968.65,66456960.41
ORD-126395,02-02-2023,Tyler Wade,Castanedahaven,MO,West,Technology,Phones,Smartphone,3,601.62,0.05,1714.62,0.29,497.24,66458675.03
ORD-126396,07-09-2024,Angela Moore,,NY,Central,Technology,Laptops,Laptop,5,1574.12,0,7870.6,0.3,2361.18,66466545.63
ORD-126397,15-05-2024,Robin Adams,Alexanderville,IL,South,Technology,Accessories,Wireless Mouse,5,56.57,,282.85,0.22,62.23,66466828.48
ORD-126398,03-06-2023,Mary Taylor,Millermouth,OK,Central,Technology,Accessories,Wireless Mouse,6,32.37,0,194.22,0.26,50.5,66467022.7
ORD-126399,10-09-2024,William Ford,Moralesberg,OH,West,Office Supplies,Paper,Copy Paper Pack,5,11.8,0,59,0.07,4.13,66467081.7
ORD-126400,30-09-2024,Alan Gaines,Andrewhaven,ID,West,Technology,Phones,Smartphone,8,644.34,0.15,4381.51,0.21,920.12,66471463.21
ORD-126401,07-03-2023,Lacey Garcia,Victoriaside,MD,East,Office Supplies,Binders,Ring Binder,8,9.1,0,72.8,0.05,3.64,66471536.01
ORD-126402,14-08-2023,Michael Campbell,East Michaelstad,NV,South,Technology,Accessories,Wireless Mouse,8,63.39,0.1,456.41,0.26,118.67,66471992.42
ORD-126403,24-01-2024,Paul Reese,Deanhaven,ID,Central,Furniture,Tables,Dining Table,5,845.95,0.15,3595.29,0.25,898.82,66475587.71
ORD-126404,07-06-2024,Nathan Jacobs,Bryanburgh,ME,South,Technology,Accessories,Wireless Mouse,8,58.5,0.15,397.8,0.2,79.56,66475985.51
ORD-126405,24-03-2024,Kimberly Perez,Lake Antoniofurt,MS,West,Furniture,Chairs,Office Chair,9,327.31,0.1,2651.21,0.11,291.63,66478636.72
ORD-126406,03-03-2024,Guy Collins,Ramseymouth,CT,Central,Office Supplies,Binders,Ring Binder,8,10.38,0,83.04,0.05,4.15,66478719.76
ORD-126407,18-01-2023,Eric Gibbs,Port Ellen,CO,South,Office Supplies,Storage,Storage Box,1,23.99,0,23.99,0.19,4.56,66478743.75
ORD-126408,04-11-2023,Scott Simpson,Ronniemouth,TN,Central,Technology,Laptops,Laptop,9,1396.12,0,12565.08,0.16,2010.41,66491308.83
ORD-126409,07-12-2023,Heather Pollard,Holmesville,,Central,Furniture,Tables,Dining Table,1,452.62,0,452.62,0.23,104.1,66491761.45
ORD-126410,13-09-2023,Michael Chapman,Micheleport,NJ,East,Technology,Laptops,Laptop,4,1192.18,0.15,4053.41,0.23,932.28,66495814.86
ORD-126411,27-03-2023,Gabrielle Sullivan,North Angela,NE,East,Furniture,Bookcases,Wooden Bookcase,6,200.79,0.05,1144.5,0.16,183.12,66496959.36
ORD-126412,06-02-2024,Wanda Santiago,New Jay,CT,West,Furniture,Bookcases,Wooden Bookcase,4,337.21,0,1348.84,0.12,161.86,66498308.2
ORD-126413,30-05-2024,Jennifer Rodriguez,Port Melissachester,TX,South,Furniture,Bookcases,Wooden Bookcase,2,497.45,0.2,795.92,0.15,119.39,66499104.12
ORD-126414,01-04-2023,Cathy Hill,South Mary,MA,West,Office Supplies,Binders,Ring Binder,9,12.98,0,116.82,0.09,10.51,66499220.94
ORD-126415,27-09-2023,Melissa Anderson,North Joshuaberg,VA,East,Furniture,Bookcases,Wooden Bookcase,2,505.72,0.05,960.87,0.16,153.74,66500181.81
ORD-126416,24-05-2023,Ryan Romero,Ronaldside,NY,South,Office Supplies,Paper,Copy Paper Pack,6,5.69,0,34.14,0.15,5.12,66500215.95
ORD-126417,27-02-2024,Lisa Wright,North Christine,RI,East,Technology,Laptops,Laptop,9,1638.13,0.1,13268.85,0.18,2388.39,66513484.8
ORD-126418,04-12-2023,Mrs. Jessica Morris MD,Jeffreyfort,AL,South,Furniture,Chairs,Office Chair,1,124.8,0.1,112.32,0.12,13.48,66513597.12
ORD-126419,14-01-2023,Danielle Lee,South Debrachester,KS,West,Furniture,Bookcases,Wooden Bookcase,1,472.09,0,472.09,0.2,94.42,66514069.21
ORD-126420,29-12-2023,Kathleen Martin,Cervantesmouth,NC,West,Furniture,Tables,Dining Table,2,457.22,0.2,731.55,0.21,153.63,66514800.76
ORD-126421,14-02-2024,Dana Hurst,North Dawnberg,VA,East,Office Supplies,Storage,Storage Box,2,28.38,0.15,48.25,0.1,4.82,66514849.01
ORD-126422,23-08-2023,Brian Fleming,Karentown,NC,South,Furniture,Tables,Dining Table,9,836.16,0.05,7149.17,0.2,1429.83,66521998.18
ORD-126423,17-03-2023,Donna Anderson,Williamsfurt,MN,Central,Office Supplies,Storage,Storage Box,5,11.68,,58.4,0.17,9.93,66522056.58
ORD-126424,19-12-2024,Sherry Patterson,New Danielstad,MN,East,Office Supplies,Paper,Copy Paper Pack,6,10.32,0,61.92,0.16,9.91,66522118.5
ORD-126425,10-05-2024,Lance Guzman,Brownbury,,East,Technology,Laptops,Laptop,9,1396.81,0,12571.29,0.25,3142.82,66534689.79
ORD-126426,19-01-2024,James Elliott,West Justin,LA,South,Technology,Accessories,Wireless Mouse,2,63.53,0.15,108,0.29,31.32,66534797.79
ORD-126427,01-09-2024,Peter Hays,North Kim,HI,South,Technology,Accessories,Wireless Mouse,1,73.97,0,73.97,0.26,19.23,66534871.76
ORD-126428,18-03-2023,Tara Christensen,,CA,Central,Furniture,Chairs,Office Chair,3,258.9,0.2,621.36,0.1,62.14,66535493.12
ORD-126429,03-11-2023,Paul Martin PhD,Port Lawrenceville,KY,West,Technology,Accessories,Wireless Mouse,1,60.48,0,60.48,0.3,18.14,66535553.6
ORD-126430,19-12-2023,Justin Vazquez,Greeneland,DE,Central,Office Supplies,Paper,Copy Paper Pack,4,12.68,0.05,48.18,0.2,9.64,66535601.78
ORD-126431,02-11-2023,Melissa Hernandez,Thomasstad,NM,South,Technology,Laptops,Laptop,9,2170.27,0.05,18555.81,0.21,3896.72,66554157.59
ORD-126432,24-06-2024,Ms. Amy Reynolds,South Elizabethmouth,HI,South,Office Supplies,Paper,Copy Paper Pack,9,7.9,0.15,60.44,0.18,10.88,66554218.03
ORD-126433,31-10-2024,Christopher Avila,East Amanda,TN,South,Furniture,Tables,Dining Table,6,585.59,0,3513.54,0.15,527.03,66557731.57
ORD-126434,27-05-2023,Thomas Riley,Jillhaven,OH,West,Furniture,Tables,Dining Table,9,809.21,0.1,6554.6,0.24,1573.1,66564286.17
ORD-126435,02-11-2023,Joseph Payne,East Melindashire,ME,West,Office Supplies,Binders,Ring Binder,4,7.31,,29.24,0.17,,66564315.41
ORD-126436,23-12-2024,Cindy Ruiz,East Lance,MS,West,Technology,Accessories,Wireless Mouse,10,54.52,0,545.2,0.18,98.14,66564860.61
ORD-126437,03-01-2024,Jason Silva,Port Renee,IN,South,Technology,Phones,Smartphone,7,776.12,0.05,5161.2,0.29,1496.75,66570021.81
ORD-126438,01-12-2024,Christopher Jones,North Lisastad,TN,Central,Office Supplies,Storage,Storage Box,2,15.51,0.1,27.92,0.15,4.19,66570049.73
ORD-126439,24-02-2023,Jonathon Bailey,Debraton,TN,East,Technology,Accessories,Wireless Mouse,8,27.76,0.1,199.87,0.26,51.97,66570249.6
ORD-126440,23-11-2023,Jeffrey Reese,Bateston,WA,East,Office Supplies,Storage,Storage Box,10,43.55,0,435.5,0.16,69.68,66570685.1
ORD-126441,29-11-2023,Amy Green,South Manuelland,NH,East,Office Supplies,Paper,Copy Paper Pack,4,7.97,0.05,30.29,0.08,2.42,66570715.39
ORD-126442,18-01-2023,Gregory Davis,Port Jonathanborough,NE,South,Furniture,Tables,Dining Table,9,429.77,0,3867.93,0.14,541.51,66574583.32
ORD-126443,10-04-2023,Diana Barrett,North Dianaside,LA,Central,Furniture,Chairs,Office Chair,9,324.85,0.1,2631.29,0.24,631.51,66577214.61
ORD-126444,02-08-2023,Jeffrey Daugherty,,WI,Central,Furniture,Bookcases,Wooden Bookcase,8,567.15,0,4537.2,0.21,952.81,66581751.81
ORD-126445,31-10-2024,Brittney Dean,South Emilybury,AK,Central,Technology,Laptops,Laptop,10,1107.65,0.1,9968.85,0.25,2492.21,66591720.66
ORD-126446,28-02-2023,Logan Nguyen,Kristenmouth,HI,East,Technology,Phones,Smartphone,9,1181.55,0.1,9570.55,0.26,2488.34,66601291.21
ORD-126447,03-09-2023,Linda Ross,Mirandamouth,MA,South,Furniture,Chairs,Office Chair,2,211.54,0,423.08,0.15,63.46,66601714.29
ORD-126448,20-03-2024,Jeffrey Jimenez,Lake Crystalland,FL,South,Furniture,Chairs,Office Chair,8,249,0,1992,0.15,298.8,66603706.29
ORD-126449,20-12-2023,Sarah Mccoy,Lake Aarontown,VA,West,Office Supplies,Binders,Ring Binder,5,19.17,0,95.85,0.13,12.46,66603802.14
ORD-126450,14-04-2024,Dustin Ortiz,Lake Michaelshire,NH,East,Technology,Laptops,Laptop,6,1545.04,0.05,8806.73,0.16,1409.08,66612608.87
ORD-126451,11-02-2023,Randall Valdez,New Kathleenburgh,OH,East,Technology,Phones,Smartphone,7,703.45,0,4924.15,0.2,984.83,66617533.02
ORD-126452,30-11-2023,Michael Mitchell,Moorebury,NY,South,Office Supplies,Storage,Storage Box,7,12.99,0.1,81.84,0.11,9,66617614.86
ORD-126453,06-09-2023,Denise Lopez,Lisaville,NM,South,Office Supplies,Paper,Copy Paper Pack,5,4.51,0.1,20.29,0.11,2.23,66617635.15
ORD-126454,26-05-2024,Anthony Golden,New Larryland,CA,Central,Office Supplies,Paper,Copy Paper Pack,6,14.03,0,84.18,0.13,10.94,66617719.33
ORD-126455,01-01-2024,Michele Lane,New Christopherport,WY,East,Furniture,Chairs,Office Chair,6,204.37,0.1,1103.6,0.17,187.61,66618822.93
ORD-126456,05-11-2024,William Turner,Lake Sheriport,NE,South,Office Supplies,Binders,Ring Binder,10,14.93,0,149.3,0.19,28.37,66618972.23
ORD-126457,25-04-2024,Amy Wagner,Justinchester,AL,West,Office Supplies,Paper,Copy Paper Pack,5,3.52,0,17.6,0.13,2.29,66618989.83
ORD-126458,08-01-2024,Andre Figueroa,Owenside,CA,Central,Technology,Laptops,Laptop,7,1859.4,0.05,12365.01,0.21,2596.65,66631354.84
ORD-126459,01-08-2024,Benjamin Luna,New Davidburgh,NM,Central,Furniture,Bookcases,Wooden Bookcase,2,331.76,0,663.52,0.15,99.53,66632018.36
ORD-126460,07-03-2024,Joseph Bowers,East Briantown,ME,Central,Office Supplies,Binders,Ring Binder,7,20.98,0,146.86,0.15,22.03,66632165.22
ORD-126461,10-05-2024,Crystal Montgomery,,NV,West,Technology,Accessories,Wireless Mouse,10,68.78,0,687.8,0.3,206.34,66632853.02
ORD-126462,28-05-2023,Elizabeth Miller,Houstonland,AZ,West,Furniture,Bookcases,Wooden Bookcase,7,605.43,0.15,3602.31,0.19,684.44,66636455.33
ORD-126463,21-09-2024,Patricia Price,,SC,Central,Furniture,Bookcases,Wooden Bookcase,3,546.34,0,1639.02,0.23,376.97,66638094.35
ORD-126464,17-12-2023,Kathleen Mccormick,Saraside,AR,West,Technology,Accessories,Wireless Mouse,2,70.46,0.05,133.87,0.29,38.82,66638228.22
ORD-126465,31-10-2024,Heather Porter,West Travistown,CO,South,Office Supplies,Binders,Ring Binder,5,24.9,0.05,118.28,0.1,11.83,66638346.5
ORD-126466,07-12-2023,Micheal Henson,Lake Jasonview,SC,East,Furniture,Tables,Dining Table,9,330.72,0,2976.48,0.16,476.24,66641322.98
ORD-126467,10-09-2023,Chelsea Preston MD,Graceland,SD,South,Office Supplies,Paper,Copy Paper Pack,3,5.67,0.1,15.31,0.19,2.91,66641338.29
ORD-126468,18-07-2023,Dustin Graves,West Charlesmouth,SD,West,Furniture,Bookcases,Wooden Bookcase,5,663.42,0.15,2819.54,0.21,,66644157.83
ORD-126469,23-08-2024,Darryl Davies,South Krystalmouth,NM,South,Furniture,Bookcases,Wooden Bookcase,5,478.05,0,2390.25,0.21,501.95,66646548.08
ORD-126470,17-11-2024,Daniel Alvarado,East Amandaberg,SC,West,Furniture,Tables,Dining Table,2,526.78,0.05,1000.88,0.19,190.17,66647548.96
ORD-126471,20-09-2023,Jeffery Morris,Joshuachester,ID,East,Office Supplies,Paper,Copy Paper Pack,6,13.77,0.1,74.36,0.07,5.21,66647623.32
ORD-126472,23-05-2023,Tracey Johnson,East Ashleyland,,Central,Furniture,Bookcases,Wooden Bookcase,1,600.04,0.05,570.04,0.13,74.11,66648193.36
ORD-126473,27-09-2023,Rachel Griffin,New Davidberg,NE,East,Furniture,Bookcases,Wooden Bookcase,10,488.91,0,4889.1,0.21,1026.71,66653082.46
ORD-126474,29-08-2023,Carl Hampton,Lake Anthony,,West,Furniture,Tables,Dining Table,10,542.59,0.05,5154.61,0.14,721.65,66658237.07
ORD-126475,13-10-2023,Craig Conrad,South Dianabury,OR,Central,Technology,Phones,Smartphone,6,867.71,0,5206.26,0.26,1353.63,66663443.33
ORD-126476,21-07-2023,Brett Perez,North Michelleshire,MI,Central,Furniture,Tables,Dining Table,7,628.96,0.15,3742.31,0.11,,66667185.64
ORD-126477,12-02-2023,Amy Williams,East Bruce,AR,Central,Technology,Accessories,Wireless Mouse,6,19.66,0.05,112.06,0.16,17.93,66667297.7
ORD-126478,24-02-2024,Christopher Leonard,Tylermouth,,West,Office Supplies,Binders,Ring Binder,6,13.48,0,80.88,0.05,4.04,66667378.58
ORD-126479,15-04-2024,James Cabrera,Sandramouth,SC,East,Technology,Accessories,Wireless Mouse,2,57.62,0.1,103.72,0.23,23.86,66667482.3
ORD-126480,22-07-2024,Mary Calhoun,New Jimbury,IN,West,Technology,Phones,Smartphone,6,671.79,0,4030.74,0.21,846.46,66671513.04
ORD-126481,16-02-2024,Carla Carr,Adamsbury,SD,Central,Furniture,Tables,Dining Table,8,627.12,0.05,4766.11,0.15,714.92,66676279.15
ORD-126482,22-03-2024,Colleen Aguirre,Robinmouth,OR,Central,Technology,Phones,Smartphone,5,937.92,0,4689.6,0.18,,66680968.75
ORD-126483,22-12-2023,Mr. Austin Saunders DDS,Hillside,MI,East,Office Supplies,Storage,Storage Box,8,23.54,0.15,160.07,0.12,19.21,66681128.82
ORD-126484,04-08-2024,Robin Cummings,Victoriafort,WY,West,Technology,Accessories,Wireless Mouse,4,38.22,,152.88,0.24,36.69,66681281.7
ORD-126485,04-02-2024,Gregory Humphrey,Josephport,AR,East,Technology,Phones,Smartphone,8,605.07,0.05,4598.53,0.23,1057.66,66685880.23
ORD-126486,22-11-2024,Eric Sanders,Jenningsland,IA,West,Technology,Accessories,Wireless Mouse,4,70.1,0,280.4,0.18,50.47,66686160.63
ORD-126487,06-11-2023,Sara Wright,,GA,Central,Furniture,Bookcases,Wooden Bookcase,6,282.29,0,1693.74,0.19,,66687854.37
ORD-126488,06-01-2023,Jonathan Patel,Rojasbury,SD,South,Furniture,Chairs,Office Chair,9,142.3,0,1280.7,0.18,230.53,66689135.07
ORD-126489,21-07-2023,Gabriel Rogers,Princeview,TN,East,Office Supplies,Binders,Ring Binder,15,32.04,0.05,456.57,0.11,3.35,66689591.64
ORD-126490,18-05-2024,James Beard,Lynchtown,OK,West,Office Supplies,Binders,Ring Binder,10,23.21,0,232.1,0.06,13.93,66689823.74
ORD-126491,22-09-2023,Jennifer Valencia MD,Bondborough,CO,West,Furniture,Chairs,Office Chair,3,192.4,0,577.2,0.1,57.72,66690400.94
ORD-126492,21-09-2024,Tony Bruce,Lake Brooke,AL,South,Office Supplies,Binders,Ring Binder,10,24.86,0.2,198.88,0.13,25.85,66690599.82
ORD-126493,16-10-2024,Shane Reid,Roberthaven,MN,West,Technology,Laptops,Laptop,8,2134.61,0,17076.88,0.24,4098.45,66707676.7
ORD-126494,18-01-2023,Brent Schwartz,,IN,Central,Furniture,Tables,Dining Table,2,850.58,0.05,1616.1,0.2,323.22,66709292.8
ORD-126495,14-04-2023,Antonio Casey,South Reginachester,VA,South,Furniture,Chairs,Office Chair,10,281.92,0,2819.2,0.13,366.5,66712112
ORD-126496,27-08-2024,Megan Cantrell,West Tracy,CA,Central,Furniture,Bookcases,Wooden Bookcase,6,447.42,0,2684.52,0.15,,66714796.52
ORD-126497,21-07-2023,Rebecca Lang,New Justinfurt,WI,East,Furniture,Chairs,Office Chair,7,161,0.15,957.95,0.24,229.91,66715754.47
ORD-126498,27-03-2024,Lindsey Cain,East Thomasburgh,CT,South,Office Supplies,Paper,Copy Paper Pack,9,3.25,0.1,26.32,0.08,2.11,66715780.79
ORD-126499,06-01-2023,Bryan Oneill,New Travisville,AK,East,Furniture,Bookcases,Wooden Bookcase,3,671.6,0.2,1611.84,0.23,370.72,66717392.63
ORD-126500,02-09-2024,Amber Wilson,Cynthialand,RI,South,Technology,Accessories,Wireless Mouse,4,75.29,0,301.16,0.21,63.24,66717693.79
ORD-126501,14-02-2024,Raven Wilson,South Aliceshire,CT,Central,Furniture,Bookcases,Wooden Bookcase,2,274.04,0,548.08,0.2,109.62,66718241.87
ORD-126502,12-04-2023,Robert Finley,Perezfurt,SD,Central,Technology,Phones,Smartphone,2,1012.71,0,2025.42,0.18,364.58,66720267.29
ORD-126503,12-09-2023,Ariel Wallace,Trevormouth,KY,East,Technology,Phones,Smartphone,10,772.91,0.05,7342.64,0.19,1395.1,66727609.93
ORD-126504,25-06-2023,Brandon Merritt,North Alexandra,MO,Central,Furniture,Tables,Dining Table,10,384.78,0,3847.8,0.16,,66731457.73
ORD-126505,25-12-2023,Justin Gibbs,Hamiltonside,AR,East,Technology,Phones,Smartphone,8,754.62,0,6036.96,0.27,1629.98,66737494.69
ORD-126506,05-11-2024,Carol Spears,Lake Gerald,OK,East,Office Supplies,Binders,Ring Binder,4,13.72,0,54.88,0.09,4.94,66737549.57
ORD-126507,28-01-2024,Robert Palmer,Brendachester,AL,East,Technology,Laptops,Laptop,7,1699.3,0.1,10705.59,0.18,1927.01,66748255.16
ORD-126508,22-03-2024,Nathan Joseph,Emilyhaven,DC,South,Furniture,Bookcases,Wooden Bookcase,10,458.35,0.15,3895.98,0.23,896.08,66752151.14
ORD-126509,13-11-2023,Shelly Ramos,Jacobburgh,AR,East,Furniture,Bookcases,Wooden Bookcase,8,432.28,0.1,3112.42,0.1,311.24,66755263.56
ORD-126510,24-07-2023,Aaron Williams,New Shaneburgh,MS,East,Furniture,Chairs,Office Chair,5,238.12,0,1190.6,0.11,130.97,66756454.16
ORD-126511,22-10-2023,Scott Petty,Brandonview,NJ,Central,Office Supplies,Paper,Copy Paper Pack,8,10.61,0,84.88,0.17,14.43,66756539.04
ORD-126512,13-05-2024,Robert Williams,Huertaton,CT,South,Technology,Phones,Smartphone,1,1072.18,0,1072.18,0.3,321.65,66757611.22
ORD-126513,11-03-2023,Omar Hudson,Mcleanshire,MO,East,Office Supplies,Paper,Copy Paper Pack,2,3.03,0,6.06,0.11,0.67,66757617.28
ORD-126514,19-01-2024,Pedro Price,New Marco,NM,Central,Technology,Laptops,Laptop,2,1720.89,0,3441.78,0.18,619.52,66761059.06
ORD-126515,19-04-2023,William Evans,Walshville,NH,South,Office Supplies,Binders,Ring Binder,7,17.17,0,120.19,0.07,8.41,66761179.25
ORD-126516,17-12-2024,Timothy Boyd,Singhmouth,OH,West,Furniture,Chairs,Office Chair,4,278.56,0.1,1002.82,0.19,190.54,66762182.07
ORD-126517,09-11-2024,Jennifer Rivas,Port Johnhaven,NJ,West,Office Supplies,Storage,Storage Box,5,28.43,0,142.15,0.12,17.06,66762324.22
ORD-126518,07-03-2023,Adrian Wallace,Fryfort,NM,East,Office Supplies,Storage,Storage Box,2,19.44,0,38.88,0.18,,66762363.1
ORD-126519,23-07-2024,Jessica Wright,New Jamesland,,East,Technology,Laptops,Laptop,10,1218.86,0,12188.6,0.29,3534.69,66774551.7
ORD-126520,21-03-2023,Richard Brown,,MN,East,Technology,Phones,Smartphone,1,1153.93,,1153.93,0.17,196.17,66775705.63
ORD-126521,08-10-2023,Christopher Gross,Lewiston,SC,East,Office Supplies,Paper,Copy Paper Pack,1,4.67,0.05,4.44,0.09,0.4,66775710.07
ORD-126522,20-08-2023,Maria Ramirez,Haleyburgh,RI,South,Technology,Laptops,Laptop,2,1045.47,0,2090.94,0.21,439.1,66777801.01
ORD-126523,09-11-2024,Melissa Murphy MD,Willisport,NY,East,Technology,Phones,Smartphone,9,852.3,,7287.16,0.23,1676.05,66785088.17
ORD-126524,08-09-2024,Vanessa West,Stephenburgh,KS,East,Office Supplies,Storage,Storage Box,2,49.55,0.1,89.19,0.1,8.92,66785177.36
ORD-126525,20-09-2024,Debra Kane,Michaelfort,NJ,East,Furniture,Chairs,Office Chair,7,158.93,0,1112.51,0.13,144.63,66786289.87
ORD-126526,01-07-2023,Daniel Burnett,Matthewfurt,SC,Central,Office Supplies,Paper,Copy Paper Pack,10,14.95,0,149.5,0.05,7.48,66786439.37
ORD-126527,05-01-2023,Christian Rivera,Matthewsfort,MD,West,Office Supplies,Storage,Storage Box,6,26.46,0.05,150.82,0.15,22.62,66786590.19
ORD-126528,26-05-2023,Jason Gutierrez,North John,MT,East,Furniture,Bookcases,Wooden Bookcase,6,525.89,0.05,2997.57,0.17,509.59,66789587.76
ORD-126529,18-04-2024,Caroline Johnson,Braunhaven,FL,South,Office Supplies,Binders,Ring Binder,6,13.18,0,79.08,0.19,15.03,66789666.84
ORD-126530,27-06-2024,Austin Peters,Stevensonport,AK,Central,Technology,Accessories,Wireless Mouse,4,25.12,0.1,90.43,0.2,18.09,66789757.27
ORD-126531,20-09-2024,Corey Nguyen,Goodwinmouth,SC,Central,Furniture,Tables,Dining Table,5,528.42,0.05,2510,0.13,326.3,66792267.27
ORD-126532,20-09-2023,Mark Robinson,Latoyaton,IN,Central,Technology,Accessories,Wireless Mouse,1,66.54,0,66.54,0.25,16.64,66792333.81
ORD-126533,28-03-2024,Wesley Vargas,Port Seanmouth,MI,Central,Technology,Accessories,Wireless Mouse,5,34.42,0,172.1,0.24,41.3,66792505.91
ORD-126534,04-07-2023,Sean Daniels,East Ashleyfurt,DC,South,Furniture,Bookcases,Wooden Bookcase,8,328.09,0.05,2493.48,0.1,249.35,66794999.39
ORD-126535,07-05-2023,Dawn Jones,Knoxchester,OR,East,Furniture,Tables,Dining Table,8,395.91,0,3167.28,0.22,696.8,66798166.67
ORD-126536,14-01-2023,Maria Ortiz,Christopherburgh,ND,East,Technology,Laptops,Laptop,7,840.77,0,5885.39,0.19,,66804052.06
ORD-126537,11-03-2024,Richard Rogers,Justinfort,MI,East,Furniture,Chairs,Office Chair,10,300.69,0,3006.9,0.23,691.59,66807058.96
ORD-126538,07-08-2024,Robert Johnson,North Ronaldchester,LA,East,Technology,Laptops,Laptop,2,2196.31,0,4392.62,0.28,1229.93,66811451.58
ORD-126539,07-03-2023,Angela Adams,East Patriciabury,CT,Central,Furniture,Tables,Dining Table,2,897.53,0.1,1615.55,0.21,,66813067.13
ORD-126540,27-07-2024,Jose Barrett,Whitakerborough,VA,South,Technology,Laptops,Laptop,7,1521.5,0.15,9052.92,0.19,1720.05,66822120.05
ORD-126541,20-03-2023,Melanie Rush,Brownland,OK,East,Office Supplies,Storage,Storage Box,9,22.23,0.15,170.06,0.17,28.91,66822290.11
ORD-126542,30-05-2023,Amy Ruiz,Johnsberg,WA,Central,Technology,Laptops,Laptop,2,1208.67,0.05,2296.47,0.27,620.05,66824586.58
ORD-126543,24-01-2023,Teresa Thompson,Lake Josephfort,IL,East,Furniture,Chairs,Office Chair,7,275.71,0.05,1833.47,0.19,348.36,66826420.05
ORD-126544,02-10-2024,Brandon Armstrong,South Toddfurt,RI,South,Furniture,Chairs,Office Chair,1,247.09,0,247.09,0.18,44.48,66826667.14
ORD-126545,29-11-2024,Richard Fischer,Kristenmouth,CT,West,Technology,Phones,Smartphone,5,1181.12,0.1,5315.04,0.26,1381.91,66831982.18
ORD-126546,01-02-2023,Heather Johnson,Floydmouth,WV,Central,Furniture,Tables,Dining Table,10,758.72,0.15,6449.12,0.22,1418.81,66838431.3
ORD-126547,26-07-2023,Daniel Kennedy,Johnmouth,CT,South,Technology,Accessories,Wireless Mouse,1,46.4,0.1,41.76,0.29,12.11,66838473.06
ORD-126548,04-06-2023,Jason Goodman,Carsonton,OK,South,Technology,Accessories,Wireless Mouse,6,78.36,0.05,446.65,0.2,89.33,66838919.71
ORD-126549,08-05-2023,Alan Perez,Princetown,MO,South,Furniture,Tables,Dining Table,1,653.91,0.15,555.82,0.18,100.05,66839475.53
ORD-126550,30-07-2024,Jason Black,Cynthiastad,DC,West,Furniture,Tables,Dining Table,4,456.7,0,1826.8,0.21,383.63,66841302.33
ORD-126551,17-12-2023,Charles Rivas,South Andrewton,FL,West,Technology,Laptops,Laptop,5,1964.04,0,9820.2,0.19,1865.84,66851122.53
ORD-126552,14-11-2024,Adrian Hernandez,North Rebeccaland,VA,East,Office Supplies,Storage,Storage Box,4,24.66,0,98.64,0.15,14.8,66851221.17
ORD-126553,18-08-2023,Todd Baxter,Lake Susanberg,,East,Furniture,Chairs,Office Chair,2,225.89,0.05,429.19,0.24,103.01,66851650.36
ORD-126554,18-05-2024,Ryan Long,New Michaelland,ND,East,Technology,Accessories,Wireless Mouse,10,41.18,,411.8,0.17,70.01,66852062.16
ORD-126555,15-03-2023,Timothy Walker,New Shelley,ND,Central,Office Supplies,Storage,Storage Box,10,38.39,0,383.9,0.19,72.94,66852446.06
ORD-126556,15-11-2024,Scott Williams,Stokesland,AK,West,Technology,Phones,Smartphone,7,804.29,0.2,4504.02,0.23,,66856950.08
ORD-126557,13-08-2023,Michael Rich,New Michaelside,LA,Central,Furniture,Tables,Dining Table,2,416.71,0.1,750.08,0.14,105.01,66857700.16
ORD-126558,17-08-2024,Brenda Fuller,South Grace,LA,East,Furniture,Chairs,Office Chair,9,271.8,0.15,2079.27,0.16,332.68,66859779.43
ORD-126559,19-05-2023,Samantha Butler,Smithmouth,NE,West,Office Supplies,Paper,Copy Paper Pack,3,4.42,0.1,11.93,0.19,2.27,66859791.36
